t_s,Q_m3_s,hm_Ethanol_m_s,hm_Propyl acetate_m_s,hm_1-Propanol_m_s,hm_Isopropanol_m_s
3091,2.07572,0.00201612,0.00158463,0.00177794,0.00175717
3092,2.07653,0.00201651,0.00158494,0.00177829,0.00175752
3093,2.07735,0.00201691,0.00158525,0.00177864,0.00175786
3094,2.07816,0.00201731,0.00158557,0.00177899,0.00175821
3095,2.07898,0.0020177,0.00158588,0.00177934,0.00175855
3096,2.0798,0.0020181,0.00158619,0.00177969,0.0017589
3097,2.08061,0.00201849,0.0015865,0.00178004,0.00175924
3098,2.08143,0.00201889,0.00158681,0.00178038,0.00175959
3099,2.08224,0.00201928,0.00158712,0.00178073,0.00175993
3100,2.08306,0.00201968,0.00158743,0.00178108,0.00176028
3101,2.08387,0.00202007,0.00158774,0.00178143,0.00176062
3102,2.08469,0.00202047,0.00158805,0.00178178,0.00176096
3103,2.0855,0.00202086,0.00158836,0.00178213,0.00176131
3104,2.08632,0.00202126,0.00158867,0.00178247,0.00176165
3105,2.08713,0.00202165,0.00158898,0.00178282,0.001762
3106,2.08794,0.00202205,0.00158929,0.00178317,0.00176234
3107,2.08876,0.00202244,0.0015896,0.00178352,0.00176268
3108,2.08957,0.00202284,0.00158991,0.00178387,0.00176303
3109,2.09039,0.00202323,0.00159022,0.00178421,0.00176337
3110,2.0912,0.00202363,0.00159053,0.00178456,0.00176371
3111,2.09202,0.00202402,0.00159084,0.00178491,0.00176406
3112,2.09283,0.00202441,0.00159115,0.00178526,0.0017644
3113,2.09364,0.00202481,0.00159146,0.0017856,0.00176474
3114,2.09446,0.0020252,0.00159177,0.00178595,0.00176509
3115,2.09527,0.00202559,0.00159208,0.0017863,0.00176543
3116,2.09609,0.00202599,0.00159239,0.00178664,0.00176577
3117,2.0969,0.00202638,0.0015927,0.00178699,0.00176611
3118,2.09771,0.00202677,0.00159301,0.00178734,0.00176646
3119,2.09853,0.00202717,0.00159331,0.00178768,0.0017668
3120,2.09934,0.00202756,0.00159362,0.00178803,0.00176714
3121,2.10015,0.00202795,0.00159393,0.00178838,0.00176748
3122,2.10097,0.00202834,0.00159424,0.00178872,0.00176783
3123,2.10178,0.00202874,0.00159455,0.00178907,0.00176817
3124,2.10259,0.00202913,0.00159486,0.00178941,0.00176851
3125,2.10341,0.00202952,0.00159517,0.00178976,0.00176885
3126,2.10422,0.00202991,0.00159547,0.00179011,0.00176919
3127,2.10503,0.00203031,0.00159578,0.00179045,0.00176954
3128,2.10584,0.0020307,0.00159609,0.0017908,0.00176988
3129,2.10666,0.00203109,0.0015964,0.00179114,0.00177022
3130,2.10747,0.00203148,0.00159671,0.00179149,0.00177056
3131,2.10828,0.00203187,0.00159701,0.00179183,0.0017709
3132,2.10909,0.00203226,0.00159732,0.00179218,0.00177124
3133,2.10991,0.00203265,0.00159763,0.00179252,0.00177158
3134,2.11072,0.00203305,0.00159794,0.00179287,0.00177192
3135,2.11153,0.00203344,0.00159824,0.00179321,0.00177227
3136,2.11234,0.00203383,0.00159855,0.00179356,0.00177261
3137,2.11316,0.00203422,0.00159886,0.0017939,0.00177295
3138,2.11397,0.00203461,0.00159917,0.00179425,0.00177329
3139,2.11478,0.002035,0.00159947,0.00179459,0.00177363
3140,2.11559,0.00203539,0.00159978,0.00179494,0.00177397
3141,2.1164,0.00203578,0.00160009,0.00179528,0.00177431
3142,2.11721,0.00203617,0.00160039,0.00179563,0.00177465
3143,2.11803,0.00203656,0.0016007,0.00179597,0.00177499
3144,2.11884,0.00203695,0.00160101,0.00179631,0.00177533
3145,2.11965,0.00203734,0.00160131,0.00179666,0.00177567
3146,2.12046,0.00203773,0.00160162,0.001797,0.00177601
3147,2.12127,0.00203812,0.00160193,0.00179734,0.00177635
3148,2.12208,0.00203851,0.00160223,0.00179769,0.00177669
3149,2.12289,0.0020389,0.00160254,0.00179803,0.00177703
3150,2.1237,0.00203929,0.00160284,0.00179838,0.00177737
3151,2.12451,0.00203968,0.00160315,0.00179872,0.00177771
3152,2.12533,0.00204007,0.00160346,0.00179906,0.00177805
3153,2.12613,0.00204046,0.00160376,0.0017994,0.00177838
3154,2.12695,0.00204085,0.00160407,0.00179975,0.00177872
3155,2.12776,0.00204124,0.00160437,0.00180009,0.00177906
3156,2.12857,0.00204162,0.00160468,0.00180043,0.0017794
3157,2.12938,0.00204201,0.00160498,0.00180078,0.00177974
3158,2.13019,0.0020424,0.00160529,0.00180112,0.00178008
3159,2.131,0.00204279,0.00160559,0.00180146,0.00178042
3160,2.13181,0.00204318,0.0016059,0.0018018,0.00178075
3161,2.13262,0.00204357,0.0016062,0.00180215,0.00178109
3162,2.13343,0.00204395,0.00160651,0.00180249,0.00178143
3163,2.13424,0.00204434,0.00160681,0.00180283,0.00178177
3164,2.13505,0.00204473,0.00160712,0.00180317,0.00178211
3165,2.13586,0.00204512,0.00160742,0.00180351,0.00178245
3166,2.13667,0.0020455,0.00160773,0.00180386,0.00178278
3167,2.13748,0.00204589,0.00160803,0.0018042,0.00178312
3168,2.13829,0.00204628,0.00160834,0.00180454,0.00178346
3169,2.13909,0.00204667,0.00160864,0.00180488,0.0017838
3170,2.1399,0.00204705,0.00160895,0.00180522,0.00178413
3171,2.14071,0.00204744,0.00160925,0.00180556,0.00178447
3172,2.14152,0.00204783,0.00160955,0.0018059,0.00178481
3173,2.14233,0.00204821,0.00160986,0.00180624,0.00178514
3174,2.14314,0.0020486,0.00161016,0.00180659,0.00178548
3175,2.14395,0.00204899,0.00161047,0.00180693,0.00178582
3176,2.14476,0.00204937,0.00161077,0.00180727,0.00178616
3177,2.14557,0.00204976,0.00161107,0.00180761,0.00178649
3178,2.14638,0.00205015,0.00161138,0.00180795,0.00178683
3179,2.14718,0.00205053,0.00161168,0.00180829,0.00178716
3180,2.14799,0.00205092,0.00161198,0.00180863,0.0017875
3181,2.1488,0.0020513,0.00161229,0.00180897,0.00178784
3182,2.14961,0.00205169,0.00161259,0.00180931,0.00178817
3183,2.15042,0.00205208,0.00161289,0.00180965,0.00178851
3184,2.15122,0.00205246,0.0016132,0.00180999,0.00178885
3185,2.15203,0.00205285,0.0016135,0.00181033,0.00178918
3186,2.15284,0.00205323,0.0016138,0.00181067,0.00178952
3187,2.15365,0.00205362,0.0016141,0.00181101,0.00178985
3188,2.15446,0.002054,0.00161441,0.00181135,0.00179019
3189,2.15526,0.00205439,0.00161471,0.00181169,0.00179052
3190,2.15607,0.00205477,0.00161501,0.00181203,0.00179086
3191,2.15688,0.00205516,0.00161531,0.00181237,0.0017912
3192,2.15769,0.00205554,0.00161562,0.00181271,0.00179153
3193,2.1585,0.00205593,0.00161592,0.00181305,0.00179187
3194,2.1593,0.00205631,0.00161622,0.00181339,0.0017922
3195,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3196,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3197,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3198,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3199,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3200,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3201,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3202,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3203,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3204,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3205,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3206,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3207,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3208,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3209,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3210,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3211,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3212,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3213,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3214,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3215,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3216,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3217,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3218,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3219,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3220,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3221,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3222,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3223,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3224,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3225,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3226,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3227,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3228,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3229,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3230,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3231,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3232,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3233,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3234,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3235,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3236,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3237,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3238,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3239,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3240,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3241,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3242,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3243,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3244,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3245,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3246,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3247,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3248,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3249,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3250,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3251,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3252,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3253,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3254,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3255,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3256,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3257,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3258,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3259,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3260,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3261,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3262,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3263,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3264,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3265,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3266,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3267,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3268,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3269,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3270,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3271,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3272,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3273,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3274,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3275,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3276,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3277,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3278,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3279,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3280,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3281,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3282,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3283,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3284,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3285,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3286,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3287,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3288,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3289,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3290,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3291,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3292,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3293,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3294,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3295,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3296,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3297,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3298,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3299,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3300,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3301,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3302,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3303,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3304,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3305,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3306,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3307,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3308,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3309,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3310,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3311,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3312,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3313,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3314,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3315,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3316,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3317,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3318,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3319,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3320,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3321,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3322,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3323,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3324,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3325,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3326,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3327,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3328,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3329,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3330,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3331,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3332,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3333,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3334,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3335,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3336,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3337,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3338,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3339,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3340,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3341,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3342,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3343,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3344,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3345,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3346,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3347,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3348,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3349,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3350,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3351,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3352,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3353,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3354,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3355,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3356,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3357,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3358,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3359,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3360,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3361,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3362,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3363,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3364,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3365,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3366,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3367,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3368,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3369,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3370,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3371,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3372,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3373,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3374,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3375,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3376,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3377,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3378,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3379,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3380,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3381,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3382,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3383,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3384,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3385,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3386,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3387,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3388,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3389,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3390,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3391,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3392,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3393,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3394,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3395,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3396,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3397,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3398,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3399,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3400,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3401,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3402,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3403,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3404,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3405,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3406,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3407,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3408,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3409,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3410,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3411,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3412,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3413,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3414,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3415,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3416,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3417,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3418,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3419,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3420,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3421,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3422,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3423,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3424,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3425,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3426,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3427,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3428,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3429,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3430,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3431,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3432,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3433,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3434,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3435,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3436,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3437,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3438,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3439,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3440,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3441,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3442,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3443,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3444,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3445,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3446,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3447,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3448,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3449,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3450,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3451,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3452,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3453,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3454,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3455,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3456,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3457,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3458,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3459,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3460,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3461,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3462,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3463,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3464,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3465,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3466,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3467,1.8,0.00187745,0.00147564,0.00165565,0.00163631
3468,1.8,0.00187745,0.00147564,0.00165565,0.00163631
